,id,pred_label,probs
7398,7398,no_relation,"[0.50537109375, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181, 0.017056169181]"
7399,7399,no_relation,"[0.93243408203125, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924, 0.00232985924]"
7400,7400,per:place_of_birth,"[0, 9.11581e-05, 0.00014439554, 0.00011970811, 0.00017349522, 0.000112345595, 0.00048462325, 0.00045939247, 0.00015476259, 0.00017013952, 0.0003033065, 0.007899142, 0.00025373162, 0.00019630806, 7.39664e-05, 0.031241713, 0.00021225965, 5.7492696e-05, 0.00042484916, 0.0002420533, 0.00015132522, 0.0003083086, 0.0001551409, 0.00063570467, 0.00014285272, 0.0012184914, 0.95310295, 0.0007890254, 0.00029440568, 0.0003868945]"
7401,7401,per:origin,"[0, 0.00043054493, 0.00045208936, 0.00016341641, 0.0019192324, 0.00028374032, 0.14669432, 0.0006042082, 0.00064506335, 0.0004048547, 0.0008652771, 0.3731367, 0.001856101, 0.0009813255, 0.0025675213, 0.44138327, 0.0008769741, 0.0005016405, 0.00031684447, 0.0004088277, 0.00038669247, 0.00036184775, 0.00028457283, 0.00067404297, 0.00067833514, 0.0002273248, 0.01614031, 0.0052348766, 0.00062858395, 0.00089143706]"
7402,7402,no_relation,"[0.702880859375, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608, 0.010245487608]"
7403,7403,per:colleagues,"[0, 0.00044094265, 0.00027338674, 0.000398164, 0.0007308984, 0.0002652344, 0.0050883843, 0.00015365588, 0.00038723508, 0.00032928467, 0.0010113011, 0.00078121055, 0.0037373118, 0.0011757102, 0.93526274, 0.0003769741, 0.04173969, 0.003250205, 0.00025732518, 0.000426126, 0.00048074673, 0.0010985612, 0.00034173374, 0.00032118591, 0.00027905116, 0.00021312182, 0.00023682766, 0.00037367537, 0.00031543538, 0.00025383098]"
7404,7404,per:place_of_residence,"[0, 0.00054368435, 0.001335323, 0.0003950581, 0.0012943973, 0.00031961553, 0.008834809, 0.0028100202, 0.00057536777, 0.00051828084, 0.0035262762, 0.7960612, 0.00085952214, 0.0020831376, 0.0013027989, 0.06445738, 0.0012738629, 0.0037190383, 0.00040759862, 0.0002893131, 0.00017754573, 0.00087007874, 0.0005033171, 0.00076261075, 0.0015260574, 0.00031343361, 0.031048032, 0.0712086, 0.0012969279, 0.0016866161]"
7405,7405,no_relation,"[0.76611328125, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267, 0.008065059267]"
7406,7406,no_relation,"[0.757080078125, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903, 0.00837654903]"
7407,7407,no_relation,"[0.9932823181152344, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203, 0.000231644203]"
7408,7408,per:origin,"[0, 0.0002634334, 0.00020356556, 0.00013181743, 0.0006395492, 0.0001446318, 0.013134273, 0.0008624479, 0.0002400932, 0.0003081353, 0.00065952854, 0.36270303, 0.00066632614, 0.00051201374, 0.0005930769, 0.5728453, 0.000626414, 0.00052929955, 0.00026549955, 0.00017790016, 0.0004661938, 0.000254333, 0.00023270633, 0.00040345712, 0.00060699316, 0.00029216433, 0.03800528, 0.0033306077, 0.0005720299, 0.0003297748]"
7409,7409,no_relation,"[0.90716552734375, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712, 0.003201188712]"
7410,7410,no_relation,"[0.949005126953125, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898, 0.001758443898]"
7411,7411,org:top_members/employees,"[0, 0.97311586, 0.0029960657, 0.005663368, 0.0048064375, 0.00419225, 6.0859686e-05, 0.00016270997, 0.00016414633, 0.0011958329, 0.0002868226, 0.00013318965, 5.5739012e-05, 0.00015956289, 0.00028223798, 0.00011085026, 0.00020259473, 0.00018856266, 0.0001778315, 0.0005177861, 0.00048419344, 0.00013061352, 0.0005671516, 0.00021221381, 0.00013475964, 0.00015770391, 7.150045e-05, 0.00021200668, 0.0034216144, 0.00013555157]"
7412,7412,no_relation,"[0.92193603515625, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857, 0.002691860857]"
7413,7413,per:other_family,"[0, 0.0004997969, 0.00041556184, 0.00047551436, 0.008841826, 0.001105604, 0.0018926717, 0.00048679087, 0.0015091306, 0.00044583273, 0.0042175693, 0.0003451864, 0.006513189, 0.9296115, 0.0058956803, 0.004424293, 0.006035492, 0.0011852714, 0.0006235277, 0.00042375803, 0.00040395808, 0.01855435, 0.0010609153, 0.0008439789, 0.0009927521, 0.0005499926, 0.0009990738, 0.00050866004, 0.0005761059, 0.0005619367]"
7414,7414,no_relation,"[0.93719482421875, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717, 0.002165695717]"
7415,7415,org:top_members/employees,"[0, 0.9952679, 0.000543523, 0.00044274493, 8.1580285e-05, 0.00015174372, 2.4759387e-05, 9.054397e-05, 4.3966305e-05, 0.0006292674, 5.73989e-05, 4.627922e-05, 2.0466208e-05, 6.0212296e-05, 4.728426e-05, 3.3743072e-05, 5.7203044e-05, 3.283291e-05, 8.7032786e-05, 0.0003187415, 0.0002997225, 4.7238107e-05, 0.00019005066, 9.9309655e-05, 4.7353577e-05, 6.664894e-05, 2.6981252e-05, 4.37949e-05, 0.0010947348, 4.6756202e-05]"
7416,7416,no_relation,"[0.8271484375, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707, 0.005960398707]"
7417,7417,no_relation,"[0.91241455078125, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904, 0.003020187904]"
7418,7418,org:top_members/employees,"[0, 0.9560407, 0.007144309, 0.0025774094, 0.025131665, 0.00032528958, 0.00044739485, 0.00024710505, 0.00029923217, 0.00059281033, 0.00025333583, 0.00020626247, 5.8520898e-05, 0.00016300776, 0.0013849875, 0.00018184833, 0.0003930453, 0.00038487892, 0.00013175014, 0.0006015581, 0.0009060821, 0.00017284437, 0.00043761818, 0.00017166686, 0.00016966688, 0.00016622283, 8.5397216e-05, 0.00022422402, 0.00094033807, 0.00016079433]"
7419,7419,no_relation,"[0.77197265625, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853, 0.007863011853]"
7420,7420,no_relation,"[0.8751220703125, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506, 0.004306135506]"
7421,7421,per:alternate_names,"[0, 2.1824899e-05, 1.746843e-05, 6.7496774e-05, 0.00014484, 0.0002497727, 0.00029059153, 1.8235385e-05, 8.2080245e-05, 2.3391844e-05, 3.2160748e-05, 3.5860394e-05, 0.9980116, 4.3765784e-05, 3.1507923e-05, 5.4122745e-05, 5.4162403e-05, 3.9173963e-05, 2.972931e-05, 2.7751388e-05, 2.8078512e-05, 6.1832754e-05, 2.3621398e-05, 4.7576945e-05, 3.4842047e-05, 0.00016476757, 0.0002599763, 4.000516e-05, 2.554082e-05, 3.8210488e-05]"
7422,7422,no_relation,"[0.918212890625, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151, 0.002820245151]"
7423,7423,no_relation,"[0.5146484375, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776, 0.016736260776]"
7424,7424,no_relation,"[0.90533447265625, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529, 0.003264328529]"
7425,7425,no_relation,"[0.88543701171875, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872, 0.003950447872]"
7426,7426,per:title,"[0, 0.000114863564, 1.3264e-05, 4.532294e-05, 0.9980605, 3.4945988e-05, 0.00030247745, 1.28810425e-05, 0.00018984091, 1.3446588e-05, 1.802382e-05, 4.5014174e-05, 8.9805944e-05, 1.4482545e-05, 0.00038687457, 0.00020287551, 2.7712123e-05, 5.3809184e-05, 1.4510861e-05, 2.1571688e-05, 2.2474858e-05, 7.318126e-05, 2.6096766e-05, 1.620385e-05, 3.0704497e-05, 4.524555e-05, 2.600772e-05, 2.7242551e-05, 3.5757243e-05, 3.479275e-05]"
7427,7427,org:top_members/employees,"[0, 0.9994479, 1.8237122e-05, 2.4816374e-05, 3.0687184e-05, 2.2909058e-05, 1.0990042e-05, 1.24047965e-05, 1.1006152e-05, 2.4889183e-05, 1.2981086e-05, 1.7969733e-05, 4.329053e-06, 7.854228e-06, 1.5532534e-05, 1.0931172e-05, 1.0984677e-05, 7.2568837e-06, 9.446292e-06, 3.1384243e-05, 2.8325627e-05, 9.760438e-06, 2.9605384e-05, 1.549466e-05, 1.1877267e-05, 1.0745946e-05, 6.016168e-06, 9.182523e-06, 0.00013652678, 9.832187e-06]"
7428,7428,per:alternate_names,"[0, 1.41395785e-05, 1.5051503e-05, 5.2624768e-05, 0.00012751023, 0.00021374808, 0.00030978915, 2.0313435e-05, 0.00010678617, 2.2309945e-05, 5.175833e-05, 4.2274864e-05, 0.99753284, 7.828872e-05, 3.20826e-05, 0.00012822825, 7.133493e-05, 2.9555875e-05, 3.544291e-05, 2.8927658e-05, 2.7792303e-05, 0.00010877278, 2.6884663e-05, 5.1632116e-05, 4.2940595e-05, 0.0002639437, 0.00045250473, 4.1074363e-05, 2.4574572e-05, 4.6816866e-05]"
7429,7429,no_relation,"[0.759033203125, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892, 0.008309199892]"
7430,7430,no_relation,"[0.9703521728515625, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867, 0.001022338867]"
7431,7431,per:origin,"[0, 0.00019434695, 0.00011961681, 6.775742e-05, 0.00035877022, 0.00013607412, 0.027175596, 0.00038773371, 0.00020357443, 0.00022544642, 0.00035912072, 0.061121657, 0.0004468239, 0.00079363794, 0.00048635667, 0.89118654, 0.00035338048, 0.00017730087, 0.0002479674, 0.00014799582, 0.0002858271, 0.00026254597, 0.00015846652, 0.00031530223, 0.00024139676, 0.00017404143, 0.013270221, 0.00063243444, 0.00027340485, 0.00019663785]"
7432,7432,no_relation,"[0.591796875, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828, 0.014075969828]"
7433,7433,no_relation,"[0.662109375, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862, 0.011651400862]"
7434,7434,org:top_members/employees,"[0, 0.9859374, 0.002055957, 0.0015293502, 0.0004641535, 0.00070327125, 6.1002724e-05, 0.0001501011, 0.00011503033, 0.003763064, 0.00013720352, 0.000108113774, 3.8662256e-05, 9.365608e-05, 9.4114504e-05, 6.608863e-05, 0.00024295505, 0.00011615918, 0.00020546463, 0.00031864774, 0.0011069414, 9.5783485e-05, 0.00087566266, 0.00019581654, 0.00011810369, 0.00013130464, 5.686079e-05, 8.928002e-05, 0.0010552198, 7.4669144e-05]"
7435,7435,no_relation,"[0.648193359375, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347, 0.01213126347]"
7436,7436,no_relation,"[0.504150390625, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392, 0.017098262392]"
7437,7437,no_relation,"[0.84423828125, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375, 0.00537109375]"
